date,region,resource_type,usage_cpu,usage_storage,users_active,econ_index,cloud_market_demand,holiday,day_of_week,month,quarter,is_weekend,cpu_usage_lag_1,storage_usage_lag_1,cpu_usage_lag_3,storage_usage_lag_3,cpu_usage_lag_7,storage_usage_lag_7,cpu_usage_rollmean_3,cpu_usage_rollmax_3,cpu_usage_rollmin_3,storage_usage_rollmean_3,storage_usage_rollmax_3,storage_usage_rollmin_3,cpu_usage_rollmean_7,cpu_usage_rollmax_7,cpu_usage_rollmin_7,storage_usage_rollmean_7,storage_usage_rollmax_7,storage_usage_rollmin_7,cpu_utilization_ratio,storage_efficiency
2023-01-31,eastus,Container,59,1371,237,95.21,0.98,False,1,1,1,0,86.0,1934.0,89.0,820.0,94.0,1596.0,73.0,86.0,59.0,1623.3333333333333,1934.0,1371.0,80.85714285714286,98.0,59.0,1344.857142857143,1934.0,820.0,0.5959595959595959,0.687218045112782
2023-02-01,eastus,Container,95,1928,309,88.94,0.88,False,2,2,1,0,59.0,1371.0,74.0,1565.0,92.0,1797.0,80.0,95.0,59.0,1744.3333333333333,1934.0,1371.0,81.28571428571429,98.0,59.0,1363.5714285714287,1934.0,820.0,0.9595959595959596,0.9664160401002506
2023-02-02,eastus,Container,56,1348,283,108.13,1.14,False,3,2,1,0,95.0,1928.0,86.0,1934.0,68.0,924.0,70.0,95.0,56.0,1549.0,1928.0,1348.0,79.57142857142857,98.0,56.0,1424.142857142857,1934.0,820.0,0.5656565656565656,0.6756892230576441
2023-02-03,eastus,Container,50,1787,254,99.28,1.1,False,4,2,1,0,56.0,1348.0,59.0,1371.0,98.0,1003.0,67.0,95.0,50.0,1687.6666666666667,1928.0,1348.0,72.71428571428571,95.0,50.0,1536.142857142857,1934.0,820.0,0.5050505050505051,0.8957393483709273
2023-02-04,eastus,Container,70,1409,422,103.62,0.94,True,5,2,1,1,50.0,1787.0,95.0,1928.0,89.0,820.0,58.666666666666664,70.0,50.0,1514.6666666666667,1787.0,1348.0,70.0,95.0,50.0,1620.2857142857142,1934.0,1348.0,0.7070707070707071,0.706265664160401
2023-02-05,eastus,Container,95,627,423,103.61,1.15,True,6,2,1,1,70.0,1409.0,56.0,1348.0,74.0,1565.0,71.66666666666667,95.0,50.0,1274.3333333333333,1787.0,627.0,73.0,95.0,50.0,1486.2857142857142,1934.0,627.0,0.9595959595959596,0.3142857142857143
2023-02-06,eastus,Container,72,841,226,99.64,1.16,False,0,2,1,0,95.0,627.0,50.0,1787.0,86.0,1934.0,79.0,95.0,70.0,959.0,1409.0,627.0,71.0,95.0,50.0,1330.142857142857,1928.0,627.0,0.7272727272727273,0.42155388471177946
2023-02-07,eastus,Container,71,568,488,73.8,1.08,False,1,2,1,0,72.0,841.0,70.0,1409.0,59.0,1371.0,79.33333333333333,95.0,71.0,678.6666666666666,841.0,568.0,72.71428571428571,95.0,50.0,1215.4285714285713,1928.0,568.0,0.7171717171717171,0.2847117794486215
2023-02-08,eastus,Container,73,838,463,100.87,0.97,False,2,2,1,0,71.0,568.0,95.0,627.0,95.0,1928.0,72.0,73.0,71.0,749.0,841.0,568.0,69.57142857142857,95.0,50.0,1059.7142857142858,1787.0,568.0,0.7373737373737373,0.42005012531328323
2023-02-09,eastus,Container,79,871,302,100.92,0.8,False,3,2,1,0,73.0,838.0,72.0,841.0,56.0,1348.0,74.33333333333333,79.0,71.0,759.0,871.0,568.0,72.85714285714286,95.0,50.0,991.5714285714286,1787.0,568.0,0.797979797979798,0.43659147869674186
2023-02-10,eastus,Container,81,1562,228,97.8,1.04,False,4,2,1,0,79.0,871.0,71.0,568.0,50.0,1787.0,77.66666666666667,81.0,73.0,1090.3333333333333,1562.0,838.0,77.28571428571429,95.0,70.0,959.4285714285714,1562.0,568.0,0.8181818181818182,0.7829573934837093
2023-02-11,eastus,Container,56,1063,459,114.78,0.95,True,5,2,1,1,81.0,1562.0,73.0,838.0,70.0,1409.0,72.0,81.0,56.0,1165.3333333333333,1562.0,871.0,75.28571428571429,95.0,56.0,910.0,1562.0,568.0,0.5656565656565656,0.5328320802005012
2023-02-12,eastus,Container,96,1612,267,91.92,0.95,True,6,2,1,1,56.0,1063.0,79.0,871.0,95.0,627.0,77.66666666666667,96.0,56.0,1412.3333333333333,1612.0,1063.0,75.42857142857143,96.0,56.0,1050.7142857142858,1612.0,568.0,0.9696969696969697,0.8080200501253133
2023-02-13,eastus,Container,99,1563,423,109.15,1.03,False,0,2,1,0,96.0,1612.0,81.0,1562.0,72.0,841.0,83.66666666666667,99.0,56.0,1412.6666666666667,1612.0,1063.0,79.28571428571429,99.0,56.0,1153.857142857143,1612.0,568.0,1.0,0.7834586466165413
2023-02-14,eastus,Container,92,1960,357,94.7,1.05,False,1,2,1,0,99.0,1563.0,56.0,1063.0,71.0,568.0,95.66666666666667,99.0,92.0,1711.6666666666667,1960.0,1563.0,82.28571428571429,99.0,56.0,1352.7142857142858,1960.0,838.0,0.9292929292929293,0.9824561403508771
2023-02-15,eastus,Container,53,1230,391,100.97,1.1,False,2,2,1,0,92.0,1960.0,96.0,1612.0,73.0,838.0,81.33333333333333,99.0,53.0,1584.3333333333333,1960.0,1230.0,79.42857142857143,99.0,53.0,1408.7142857142858,1960.0,871.0,0.5353535353535354,0.6165413533834586
2023-02-16,eastus,Container,78,656,274,92.98,0.97,False,3,2,1,0,53.0,1230.0,99.0,1563.0,79.0,871.0,74.33333333333333,92.0,53.0,1282.0,1960.0,656.0,79.28571428571429,99.0,53.0,1378.0,1960.0,656.0,0.7878787878787878,0.3288220551378446
2023-02-17,eastus,Container,64,1550,373,96.08,0.85,False,4,2,1,0,78.0,656.0,92.0,1960.0,81.0,1562.0,65.0,78.0,53.0,1145.3333333333333,1550.0,656.0,76.85714285714286,99.0,53.0,1376.2857142857142,1960.0,656.0,0.6464646464646465,0.7769423558897243
2023-02-18,eastus,Container,82,601,466,102.96,1.03,True,5,2,1,1,64.0,1550.0,53.0,1230.0,56.0,1063.0,74.66666666666667,82.0,64.0,935.6666666666666,1550.0,601.0,80.57142857142857,99.0,53.0,1310.2857142857142,1960.0,601.0,0.8282828282828283,0.3012531328320802
2023-02-19,eastus,Container,55,508,461,100.05,0.98,True,6,2,1,1,82.0,601.0,78.0,656.0,96.0,1612.0,67.0,82.0,55.0,886.3333333333334,1550.0,508.0,74.71428571428571,99.0,53.0,1152.5714285714287,1960.0,508.0,0.5555555555555556,0.2546365914786967
2023-02-20,eastus,Container,68,1249,372,85.85,0.96,False,0,2,1,0,55.0,508.0,64.0,1550.0,99.0,1563.0,68.33333333333333,82.0,55.0,786.0,1249.0,508.0,70.28571428571429,92.0,53.0,1107.7142857142858,1960.0,508.0,0.6868686868686869,0.6260651629072682
2023-02-21,eastus,Container,90,919,449,96.57,0.92,False,1,2,1,0,68.0,1249.0,82.0,601.0,92.0,1960.0,71.0,90.0,55.0,892.0,1249.0,508.0,70.0,90.0,53.0,959.0,1550.0,508.0,0.9090909090909091,0.4606516290726817
2023-02-22,eastus,Container,88,1337,344,98.39,1.04,False,2,2,1,0,90.0,919.0,55.0,508.0,53.0,1230.0,82.0,90.0,68.0,1168.3333333333333,1337.0,919.0,75.0,90.0,55.0,974.2857142857143,1550.0,508.0,0.8888888888888888,0.6701754385964912
2023-02-23,eastus,Container,86,804,319,118.86,1.02,False,3,2,1,0,88.0,1337.0,68.0,1249.0,78.0,656.0,88.0,90.0,86.0,1020.0,1337.0,804.0,76.14285714285714,90.0,55.0,995.4285714285714,1550.0,508.0,0.8686868686868687,0.4030075187969925
2023-02-24,eastus,Container,99,1708,238,102.58,0.99,False,4,2,1,0,86.0,804.0,90.0,919.0,64.0,1550.0,91.0,99.0,86.0,1283.0,1708.0,804.0,81.14285714285714,99.0,55.0,1018.0,1708.0,508.0,1.0,0.856140350877193
2023-02-25,eastus,Container,98,1087,488,80.81,1.0,True,5,2,1,1,99.0,1708.0,88.0,1337.0,82.0,601.0,94.33333333333333,99.0,86.0,1199.6666666666667,1708.0,804.0,83.42857142857143,99.0,55.0,1087.4285714285713,1708.0,508.0,0.98989898989899,0.5448621553884712
2023-02-26,eastus,Container,73,1321,288,100.6,1.25,True,6,2,1,1,98.0,1087.0,86.0,804.0,55.0,508.0,90.0,99.0,73.0,1372.0,1708.0,1087.0,86.0,99.0,68.0,1203.5714285714287,1708.0,804.0,0.7373737373737373,0.6621553884711779
2023-02-27,eastus,Container,64,542,220,98.08,1.03,False,0,2,1,0,73.0,1321.0,99.0,1708.0,68.0,1249.0,78.33333333333333,98.0,64.0,983.3333333333334,1321.0,542.0,85.42857142857143,99.0,64.0,1102.5714285714287,1708.0,542.0,0.6464646464646465,0.27167919799498746
2023-02-28,eastus,Container,80,1631,273,99.65,0.88,False,1,2,1,0,64.0,542.0,98.0,1087.0,90.0,919.0,72.33333333333333,80.0,64.0,1164.6666666666667,1631.0,542.0,84.0,99.0,64.0,1204.2857142857142,1708.0,542.0,0.8080808080808081,0.8175438596491228
2023-03-01,eastus,Container,76,1816,267,111.43,1.08,False,2,3,1,0,80.0,1631.0,73.0,1321.0,88.0,1337.0,73.33333333333333,80.0,64.0,1329.6666666666667,1816.0,542.0,82.28571428571429,99.0,64.0,1272.7142857142858,1816.0,542.0,0.7676767676767676,0.9102756892230577
2023-03-02,eastus,Container,74,1269,490,107.91,0.91,False,3,3,1,0,76.0,1816.0,64.0,542.0,86.0,804.0,76.66666666666667,80.0,74.0,1572.0,1816.0,1269.0,80.57142857142857,99.0,64.0,1339.142857142857,1816.0,542.0,0.7474747474747475,0.6360902255639098
2023-03-03,eastus,Container,87,566,499,114.03,0.86,False,4,3,1,0,74.0,1269.0,80.0,1631.0,99.0,1708.0,79.0,87.0,74.0,1217.0,1816.0,566.0,78.85714285714286,98.0,64.0,1176.0,1816.0,542.0,0.8787878787878788,0.2837092731829574
2023-03-04,eastus,Container,77,1126,303,105.87,1.22,True,5,3,1,1,87.0,566.0,76.0,1816.0,98.0,1087.0,79.33333333333333,87.0,74.0,987.0,1269.0,566.0,75.85714285714286,87.0,64.0,1181.5714285714287,1816.0,542.0,0.7777777777777778,0.5644110275689223
2023-03-05,eastus,Container,71,1839,300,90.09,0.94,True,6,3,1,1,77.0,1126.0,74.0,1269.0,73.0,1321.0,78.33333333333333,87.0,71.0,1177.0,1839.0,566.0,75.57142857142857,87.0,64.0,1255.5714285714287,1839.0,542.0,0.7171717171717171,0.9218045112781955
2023-03-06,eastus,Container,82,663,294,101.0,0.95,False,0,3,1,0,71.0,1839.0,87.0,566.0,64.0,542.0,76.66666666666667,82.0,71.0,1209.3333333333333,1839.0,663.0,78.14285714285714,87.0,71.0,1272.857142857143,1839.0,566.0,0.8282828282828283,0.3323308270676692
2023-03-07,eastus,Container,68,1277,329,84.49,1.01,False,1,3,1,0,82.0,663.0,77.0,1126.0,80.0,1631.0,73.66666666666667,82.0,68.0,1259.6666666666667,1839.0,663.0,76.42857142857143,87.0,68.0,1222.2857142857142,1839.0,566.0,0.6868686868686869,0.6401002506265664
2023-03-08,eastus,Container,84,1018,354,89.38,1.05,False,2,3,1,0,68.0,1277.0,71.0,1839.0,76.0,1816.0,78.0,84.0,68.0,986.0,1277.0,663.0,77.57142857142857,87.0,68.0,1108.2857142857142,1839.0,566.0,0.8484848484848485,0.5102756892230577
2023-03-09,eastus,Container,83,1123,451,90.81,1.15,False,3,3,1,0,84.0,1018.0,82.0,663.0,74.0,1269.0,78.33333333333333,84.0,68.0,1139.3333333333333,1277.0,1018.0,78.85714285714286,87.0,68.0,1087.4285714285713,1839.0,566.0,0.8383838383838383,0.562907268170426
2023-03-10,eastus,Container,66,1455,372,92.17,0.97,False,4,3,1,0,83.0,1123.0,68.0,1277.0,87.0,566.0,77.66666666666667,84.0,66.0,1198.6666666666667,1455.0,1018.0,75.85714285714286,84.0,66.0,1214.4285714285713,1839.0,663.0,0.6666666666666666,0.7293233082706767
2023-03-11,eastus,Container,66,1746,335,108.14,0.88,True,5,3,1,1,66.0,1455.0,84.0,1018.0,77.0,1126.0,71.66666666666667,83.0,66.0,1441.3333333333333,1746.0,1123.0,74.28571428571429,84.0,66.0,1303.0,1839.0,663.0,0.6666666666666666,0.8751879699248121
2023-03-12,eastus,Container,93,1811,373,102.27,1.13,True,6,3,1,1,66.0,1746.0,83.0,1123.0,71.0,1839.0,75.0,93.0,66.0,1670.6666666666667,1811.0,1455.0,77.42857142857143,93.0,66.0,1299.0,1811.0,663.0,0.9393939393939394,0.9077694235588972
2023-03-13,eastus,Container,78,712,482,83.93,1.02,False,0,3,1,0,93.0,1811.0,66.0,1455.0,82.0,663.0,79.0,93.0,66.0,1423.0,1811.0,712.0,76.85714285714286,93.0,66.0,1306.0,1811.0,712.0,0.7878787878787878,0.3568922305764411
2023-03-14,eastus,Container,70,801,430,102.6,1.08,False,1,3,1,0,78.0,712.0,66.0,1746.0,68.0,1277.0,80.33333333333333,93.0,70.0,1108.0,1811.0,712.0,77.14285714285714,93.0,66.0,1238.0,1811.0,712.0,0.7070707070707071,0.40150375939849625
2023-03-15,eastus,Container,87,1441,459,87.63,0.87,False,2,3,1,0,70.0,801.0,93.0,1811.0,84.0,1018.0,78.33333333333333,87.0,70.0,984.6666666666666,1441.0,712.0,77.57142857142857,93.0,66.0,1298.4285714285713,1811.0,712.0,0.8787878787878788,0.7223057644110276
2023-03-16,eastus,Container,98,1706,345,105.22,1.03,False,3,3,1,0,87.0,1441.0,78.0,712.0,83.0,1123.0,85.0,98.0,70.0,1316.0,1706.0,801.0,79.71428571428571,98.0,66.0,1381.7142857142858,1811.0,712.0,0.98989898989899,0.8551378446115289
2023-03-17,eastus,Container,68,1949,234,102.5,1.03,False,4,3,1,0,98.0,1706.0,70.0,801.0,66.0,1455.0,84.33333333333333,98.0,68.0,1698.6666666666667,1949.0,1441.0,80.0,98.0,66.0,1452.2857142857142,1949.0,712.0,0.6868686868686869,0.9769423558897243
2023-03-18,eastus,Container,56,662,419,93.2,1.02,True,5,3,1,1,68.0,1949.0,87.0,1441.0,66.0,1746.0,74.0,98.0,56.0,1439.0,1949.0,662.0,78.57142857142857,98.0,56.0,1297.4285714285713,1949.0,662.0,0.5656565656565656,0.3318295739348371
2023-03-19,eastus,Container,67,1654,286,102.93,0.93,True,6,3,1,1,56.0,662.0,98.0,1706.0,93.0,1811.0,63.666666666666664,68.0,56.0,1421.6666666666667,1949.0,662.0,74.85714285714286,98.0,56.0,1275.0,1949.0,662.0,0.6767676767676768,0.8290726817042606
2023-03-20,eastus,Container,65,934,324,118.66,1.05,False,0,3,1,0,67.0,1654.0,68.0,1949.0,78.0,712.0,62.666666666666664,67.0,56.0,1083.3333333333333,1654.0,662.0,73.0,98.0,56.0,1306.7142857142858,1949.0,662.0,0.6565656565656566,0.4681704260651629
2023-03-21,eastus,Container,74,1777,243,88.09,1.07,False,1,3,1,0,65.0,934.0,56.0,662.0,70.0,801.0,68.66666666666667,74.0,65.0,1455.0,1777.0,934.0,73.57142857142857,98.0,56.0,1446.142857142857,1949.0,662.0,0.7474747474747475,0.8907268170426065
2023-03-22,eastus,Container,50,1514,207,90.25,1.08,False,2,3,1,0,74.0,1777.0,67.0,1654.0,87.0,1441.0,63.0,74.0,50.0,1408.3333333333333,1777.0,934.0,68.28571428571429,98.0,50.0,1456.5714285714287,1949.0,662.0,0.5050505050505051,0.7588972431077694
2023-03-23,eastus,Container,54,726,388,111.59,0.92,False,3,3,1,0,50.0,1514.0,65.0,934.0,98.0,1706.0,59.333333333333336,74.0,50.0,1339.0,1777.0,726.0,62.0,74.0,50.0,1316.5714285714287,1949.0,662.0,0.5454545454545454,0.36390977443609024
2023-03-24,eastus,Container,69,1392,471,109.63,1.04,False,4,3,1,0,54.0,726.0,74.0,1777.0,68.0,1949.0,57.666666666666664,69.0,50.0,1210.6666666666667,1514.0,726.0,62.142857142857146,74.0,50.0,1237.0,1777.0,662.0,0.696969696969697,0.6977443609022557
2023-03-25,eastus,Container,72,1966,290,108.22,1.19,True,5,3,1,1,69.0,1392.0,50.0,1514.0,56.0,662.0,65.0,72.0,54.0,1361.3333333333333,1966.0,726.0,64.42857142857143,74.0,50.0,1423.2857142857142,1966.0,726.0,0.7272727272727273,0.9854636591478697
2023-03-26,eastus,Container,87,1960,363,97.55,0.92,True,6,3,1,1,72.0,1966.0,54.0,726.0,67.0,1654.0,76.0,87.0,69.0,1772.6666666666667,1966.0,1392.0,67.28571428571429,87.0,50.0,1467.0,1966.0,726.0,0.8787878787878788,0.9824561403508771
2023-03-27,eastus,Container,86,1512,400,91.1,0.92,False,0,3,1,0,87.0,1960.0,69.0,1392.0,65.0,934.0,81.66666666666667,87.0,72.0,1812.6666666666667,1966.0,1512.0,70.28571428571429,87.0,50.0,1549.5714285714287,1966.0,726.0,0.8686868686868687,0.7578947368421053
2023-03-28,eastus,Container,73,1685,456,99.23,1.03,False,1,3,1,0,86.0,1512.0,72.0,1966.0,74.0,1777.0,82.0,87.0,73.0,1719.0,1960.0,1512.0,70.14285714285714,87.0,50.0,1536.4285714285713,1966.0,726.0,0.7373737373737373,0.8446115288220551
2023-03-29,eastus,Container,92,881,432,102.77,1.08,False,2,3,1,0,73.0,1685.0,87.0,1960.0,50.0,1514.0,83.66666666666667,92.0,73.0,1359.3333333333333,1685.0,881.0,76.14285714285714,92.0,54.0,1446.0,1966.0,726.0,0.9292929292929293,0.44160401002506267
2023-03-30,eastus,Container,88,1487,449,100.13,1.15,False,3,3,1,0,92.0,881.0,86.0,1512.0,54.0,726.0,84.33333333333333,92.0,73.0,1351.0,1685.0,881.0,81.0,92.0,69.0,1554.7142857142858,1966.0,881.0,0.8888888888888888,0.7453634085213032
2023-03-31,eastus,Container,58,1900,238,97.35,1.27,False,4,3,1,0,88.0,1487.0,73.0,1685.0,69.0,1392.0,79.33333333333333,92.0,58.0,1422.6666666666667,1900.0,881.0,79.42857142857143,92.0,58.0,1627.2857142857142,1966.0,881.0,0.5858585858585859,0.9523809523809523
2023-01-01,eastus,Storage,92,1595,388,104.97,0.99,True,6,1,1,1,,,,,,,,,,,,,,,,,,,0.9292929292929293,0.8007028112449799
2023-01-02,eastus,Storage,93,1767,330,106.48,1.15,False,0,1,1,0,92.0,1595.0,,,,,,,,,,,,,,,,,0.9393939393939394,0.8870481927710844
2023-01-03,eastus,Storage,85,769,470,97.66,0.98,False,1,1,1,0,93.0,1767.0,,,,,90.0,93.0,85.0,1377.0,1767.0,769.0,,,,,,,0.8585858585858586,0.38604417670682734
2023-01-04,eastus,Storage,77,634,400,115.79,1.08,False,2,1,1,0,85.0,769.0,92.0,1595.0,,,85.0,93.0,77.0,1056.6666666666667,1767.0,634.0,,,,,,,0.7777777777777778,0.31827309236947793
2023-01-05,eastus,Storage,94,1694,228,95.31,1.05,False,3,1,1,0,77.0,634.0,93.0,1767.0,,,85.33333333333333,94.0,77.0,1032.3333333333333,1694.0,634.0,,,,,,,0.9494949494949495,0.8504016064257028
